hash_name,item_nameid
M4A1-S%20%7C%20Atomic%20Alloy%20(Field-Tested),8988613
Sawed-Off%20%7C%20Origami%20(Factory%20New),40092010
P2000%20%7C%20Pulse%20(Minimal%20Wear),14216309
MAC-10%20%7C%20Classic%20Crate%20(Battle-Scarred),176091798
Sticker%20%7C%20acoR%20(Holo)%20%7C%20Paris%202023,176371985
Sticker%20%7C%20Team%20Liquid%20(Glitter)%20%7C%20Antwerp%202022,176312161
Sticker%20%7C%20oskar%20%7C%20Berlin%202019,176079785
CZ75-Auto%20%7C%20Tigris%20(Field-Tested),14962919
StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Junk%20Yard%20(Battle-Scarred),176241007
CZ75-Auto%20%7C%20Eco%20(Field-Tested),175999912
M4A4%20%7C%20Desert-Strike%20(Field-Tested),14216351
Negev%20%7C%20Sour%20Grapes%20(Minimal%20Wear),176504511
SSG%2008%20%7C%20Green%20Ceramic%20(Battle-Scarred),176504586
Negev%20%7C%20Sour%20Grapes%20(Minimal%20Wear),176504511
StatTrak%E2%84%A2%20MP7%20%7C%20Mischief%20(Field-Tested),176042522
StatTrak%E2%84%A2%20SG%20553%20%7C%20Danger%20Close%20(Minimal%20Wear),176024850
Souvenir%20Five-SeveN%20%7C%20Withered%20Vine%20(Factory%20New),176271517
Sealed%20Graffiti%20%7C%20Denied%20(Blood%20Red),176097290
Sticker%20%7C%20sdy%20(Holo)%20%7C%20Paris%202023,176372129
Sticker%20%7C%20Astralis%20(Foil)%20%7C%202020%20RMR,176222790
Sticker%20%7C%20HooXi%20(Glitter)%20%7C%20Copenhagen%202024,176420628
Sticker%20%7C%20Blue%20Shark%20Shooter,176262622
Sticker%20%7C%20Hello%20UMP-45,176209550
P250%20%7C%20Copper%20Oxide%20(Battle-Scarred),176504624
Sticker%20%7C%20chelo%20(Glitter)%20%7C%20Copenhagen%202024,176420736
Sealed%20Graffiti%20%7C%20Denied%20(Blood%20Red),176097290
Sticker%20%7C%20oskar%20%7C%20Berlin%202019,176079785
Sticker%20%7C%20Blue%20Shark%20Shooter,176262622
FAMAS%20%7C%20Pulse%20(Factory%20New),3442160
StatTrak%E2%84%A2%20MP7%20%7C%20Urban%20Hazard%20(Minimal%20Wear),14962965
UMP-45%20%7C%20K.O.%20Factory%20(Field-Tested),176506161
SCAR-20%20%7C%20Assault%20(Battle-Scarred),176091830
Desert%20Eagle%20%7C%20Mecha%20Industries%20(Battle-Scarred),176024857
SCAR-20%20%7C%20Assault%20(Battle-Scarred),176091830
UMP-45%20%7C%20K.O.%20Factory%20(Field-Tested),176506161
Sticker%20%7C%20Hello%20UMP-45,176209550
Sticker%20%7C%20Magisk%20%7C%20Rio%202022,176339677
Sticker%20%7C%20Virtus.pro%20(Glitter)%20%7C%20Shanghai%202024,176474983
Sticker%20%7C%20Martha%20(Holo),170170463
Sealed%20Graffiti%20%7C%20Speechless%20(Monster%20Purple),171085698
Dual%20Berettas%20%7C%20Rose%20Nacre%20(Factory%20New),176504739
StatTrak%E2%84%A2%20AWP%20%7C%20Worm%20God%20(Minimal%20Wear),40092023
StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Space%20Cat%20(Minimal%20Wear),176288577
Tec-9%20%7C%20Snek-9%20(Battle-Scarred),175999916
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Morris%20(Well-Worn),175917353
P90%20%7C%20Mustard%20Gas%20(Minimal%20Wear),176504563
Sticker%20%7C%20FURIA%20(Glitter)%20%7C%20Shanghai%202024,176475010
Sticker%20%7C%20Legendary%20Eagle%20Master,176020993
Souvenir%20MP9%20%7C%20Music%20Box%20(Battle-Scarred),176271266
Sticker%20%7C%20Vitality%20%7C%20Berlin%202019,176080007
Nova%20%7C%20Gila%20(Minimal%20Wear),175854240
AK-47%20%7C%20Phantom%20Disruptor%20(Factory%20New),176118394
Five-SeveN%20%7C%20Kami%20(Minimal%20Wear),3440105
Glock-18%20%7C%20Ocean%20Topo%20(Field-Tested),176504583
Glock-18%20%7C%20Ocean%20Topo%20(Factory%20New),176504438
Sticker%20%7C%20acoR%20(Holo)%20%7C%20Paris%202023,176371985
Sealed%20Graffiti%20%7C%20Cocky%20(Bazooka%20Pink),171085479
Sticker%20%7C%20Apeks%20(Glitter)%20%7C%20Copenhagen%202024,176420490
SCAR-20%20%7C%20Powercore%20(Battle-Scarred),165027699
Nova%20%7C%20Army%20Sheen%20(Factory%20New),176209231
Tec-9%20%7C%20Slag%20(Factory%20New),176414095
StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Circaetus%20(Field-Tested),176240978
Nova%20%7C%20Turquoise%20Pour%20(Minimal%20Wear),176504687
Nova%20%7C%20Army%20Sheen%20(Factory%20New),176209231
Nova%20%7C%20Turquoise%20Pour%20(Minimal%20Wear),176504687
Sticker%20%7C%20HooXi%20(Glitter)%20%7C%20Copenhagen%202024,176420628
Sticker%20%7C%20Aztec,176091760
Souvenir%20M4A1-S%20%7C%20Mud-Spec%20(Minimal%20Wear),176372875
FAMAS%20%7C%20Neural%20Net%20(Minimal%20Wear),49359085
Sticker%20%7C%20Too%20Old%20for%20This,176091763
StatTrak%E2%84%A2%20MP7%20%7C%20Mischief%20(Battle-Scarred),176042573
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Statics%20(Minimal%20Wear),176460793
StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Scrawl%20(Factory%20New),176288629
Negev%20%7C%20Drop%20Me%20(Factory%20New),176321250
Desert%20Eagle%20%7C%20Naga%20(Minimal%20Wear),29205248
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Statics%20(Minimal%20Wear),176460793
StatTrak%E2%84%A2%20P90%20%7C%20Neoqueen%20(Battle-Scarred),176358926
SG%20553%20%7C%20Triarch%20(Field-Tested),165027674
XM1014%20%7C%20Solitude%20(Field-Tested),176506175
XM1014%20%7C%20XOXO%20(Field-Tested),176240967
Sticker%20%7C%20cadiaN%20%7C%20Rio%202022,176339583
Galil%20AR%20%7C%20Signal%20(Well-Worn),176024859
Galil%20AR%20%7C%20Acid%20Dart%20(Minimal%20Wear),176504528
Galil%20AR%20%7C%20Acid%20Dart%20(Minimal%20Wear),176504528
Glock-18%20%7C%20Green%20Line%20(Well-Worn),176506317
StatTrak%E2%84%A2%20G3SG1%20%7C%20Hunter%20(Battle-Scarred),175917274
Souvenir%20PP-Bizon%20%7C%20Irradiated%20Alert%20(Field-Tested),17670823
SSG%2008%20%7C%20Hand%20Brake%20(Factory%20New),176012436
FAMAS%20%7C%20Mecha%20Industries%20(Factory%20New),175854227
Galil%20AR%20%7C%20Signal%20(Well-Worn),176024859
Sticker%20%7C%20Natus%20Vincere%20(Glitter)%20%7C%20Rio%202022,176339530
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Liquidation%20(Factory%20New),176358942
UMP-45%20%7C%20Indigo%20(Field-Tested),14946481
Sticker%20%7C%20gla1ve%20%7C%20Berlin%202019,176079678
MAC-10%20%7C%20Carnivore%20(Minimal%20Wear),156113448
UMP-45%20%7C%20Indigo%20(Field-Tested),14946481
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Liquidation%20(Factory%20New),176358942
Five-SeveN%20%7C%20Fowl%20Play%20(Field-Tested),14962972
StatTrak%E2%84%A2%20MAG-7%20%7C%20Popdog%20(Field-Tested),176091851
MAC-10%20%7C%20Button%20Masher%20(Minimal%20Wear),176240999
StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Black%20Sand%20(Well-Worn),175854327
Zeus%20x27%20%7C%20Olympus%20(Factory%20New),176414117
StatTrak%E2%84%A2%20SCAR-20%20%7C%20Blueprint%20(Field-Tested),175880317
Sticker%20%7C%20gla1ve%20%7C%20Berlin%202019,176079678
Sticker%20%7C%20GODSENT%20(Holo)%20%7C%20Stockholm%202021,176270003
Sealed%20Graffiti%20%7C%20Lambda%20(Monster%20Purple),171089096
StatTrak%E2%84%A2%20Glock-18%20%7C%20Catacombs%20(Minimal%20Wear),29205226
FAMAS%20%7C%20Yeti%20Camo%20(Field-Tested),176504424
StatTrak%E2%84%A2%20M249%20%7C%20System%20Lock%20(Field-Tested),29205246
Souvenir%20R8%20Revolver%20%7C%20Inlay%20(Factory%20New),176372880
StatTrak%E2%84%A2%20P90%20%7C%20Randy%20Rush%20(Field-Tested),176460566
Souvenir%20P250%20%7C%20Black%20%26%20Tan%20(Minimal%20Wear),176271512
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Black%20Sand%20(Battle-Scarred),176024868
StatTrak%E2%84%A2%20P2000%20%7C%20Urban%20Hazard%20(Minimal%20Wear),175966797
StatTrak%E2%84%A2%20Glock-18%20%7C%20Catacombs%20(Minimal%20Wear),29205226
Souvenir%20P250%20%7C%20Black%20%26%20Tan%20(Minimal%20Wear),176271512
Sticker%20%7C%20JW%20%7C%20London%202018,176004373
Sealed%20Graffiti%20%7C%20Cocky%20(Tiger%20Orange),171088979
Sticker%20%7C%20Sprout%20Esports%20(Gold)%20%7C%20Rio%202022,176339594
Chicken%20Capsule,176058881
StatTrak%E2%84%A2%20SG%20553%20%7C%20Pulse%20(Field-Tested),7178714
FAMAS%20%7C%20Faulty%20Wiring%20(Field-Tested),176263007
StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Flame%20Test%20(Well-Worn),175966925
Sticker%20%7C%20JDC%20(Glitter)%20%7C%20Rio%202022,176339546
SG%20553%20%7C%20Phantom%20(Factory%20New),175917318
M4A4%20%7C%20Etch%20Lord%20(Factory%20New),176414112
FAMAS%20%7C%20Faulty%20Wiring%20(Field-Tested),176263007
P90%20%7C%20Traction%20(Factory%20New),175999928
StatTrak%E2%84%A2%20SG%20553%20%7C%20Pulse%20(Field-Tested),7178714
MAG-7%20%7C%20Cobalt%20Core%20(Field-Tested),67060985
USP-S%20%7C%20Cyrex%20(Battle-Scarred),175854358
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Rad%20Cat%2C%20Reason,176414011
Sticker%20%7C%20Apeks%20(Holo)%20%7C%20Copenhagen%202024,176420546
Sticker%20%7C%20sdy%20(Holo)%20%7C%20Paris%202023,176372129
Sealed%20Graffiti%20%7C%20Speechless%20(Brick%20Red),171085618
Nova%20%7C%20Turquoise%20Pour%20(Factory%20New),176504705
StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Bronze%20Deco%20(Well-Worn),40094841
StatTrak%E2%84%A2%20AWP%20%7C%20Worm%20God%20(Field-Tested),40092049
StatTrak%E2%84%A2%20Glock-18%20%7C%20Moonrise%20(Battle-Scarred),175966853
AK-47%20%7C%20Predator%20(Field-Tested),1321395
StatTrak%E2%84%A2%20Negev%20%7C%20Prototype%20(Battle-Scarred),176118325
SG%20553%20%7C%20Anodized%20Navy%20(Minimal%20Wear),2388249
Sawed-Off%20%7C%20Sage%20Spray%20(Well-Worn),14953215
StatTrak%E2%84%A2%20Glock-18%20%7C%20Moonrise%20(Battle-Scarred),175966853
StatTrak%E2%84%A2%20SG%20553%20%7C%20Dragon%20Tech%20(Minimal%20Wear),176321259
M249%20%7C%20Predator%20(Battle-Scarred),176209523
StatTrak%E2%84%A2%20AWP%20%7C%20Worm%20God%20(Field-Tested),40092049
AK-47%20%7C%20Predator%20(Field-Tested),1321395
Sawed-Off%20%7C%20Sage%20Spray%20(Well-Worn),14953215
Souvenir%20MP7%20%7C%20Tall%20Grass%20(Minimal%20Wear),176271356
Sticker%20%7C%20Ax1Le%20%7C%20Copenhagen%202024,176420570
Sealed%20Graffiti%20%7C%20Cocky%20(Shark%20White),171085441
Sticker%20%7C%20FURIA%20(Holo)%20%7C%20Paris%202023,176371671
Sticker%20%7C%20One%20Sting,176045190
Sticker%20%7C%20xertioN%20(Holo)%20%7C%20Shanghai%202024,176475210
Sticker%20%7C%20Noble,176099138
StatTrak%E2%84%A2%20P90%20%7C%20Vent%20Rush%20(Minimal%20Wear),176321294
Tec-9%20%7C%20Safety%20Net%20(Field-Tested),176262641
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Morris%20(Field-Tested),175917261
M4A1-S%20%7C%20Atomic%20Alloy%20(Minimal%20Wear),8988630
StatTrak%E2%84%A2%20P2000%20%7C%20Oceanic%20(Minimal%20Wear),149869047
Tec-9%20%7C%20Flash%20Out%20(Battle-Scarred),176091815
StatTrak%E2%84%A2%20M4A4%20%7C%20Faded%20Zebra%20(Field-Tested),1321454
StatTrak%E2%84%A2%20P2000%20%7C%20Oceanic%20(Minimal%20Wear),149869047
SSG%2008%20%7C%20Rapid%20Transit%20(Factory%20New),176460763
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Twin%20Atlantic%2C%20GLA,175854256
Galil%20AR%20%7C%20Firefight%20(Battle-Scarred),149869063
Galil%20AR%20%7C%20O-Ranger%20(Minimal%20Wear),176504378
SCAR-20%20%7C%20Grotto%20(Factory%20New),29205229
Sir%20Bloody%20Darryl%20Royale%20%7C%20The%20Professionals,176209322
R8%20Revolver%20%7C%20Survivalist%20(Minimal%20Wear),175999913
SG%20553%20%7C%20Tiger%20Moth%20(Well-Worn),84444533
Sticker%20%7C%20shox%20(Glitter)%20%7C%20Antwerp%202022,176312130
Sticker%20%7C%20shox%20(Glitter)%20%7C%20Antwerp%202022,176312130
Sticker%20%7C%20ALEX%20%7C%20Berlin%202019,176079739
Sticker%20%7C%20malbsMd%20(Holo)%20%7C%20Shanghai%202024,176475247
Sticker%20%7C%20Virtus.Pro%20(Holo)%20%7C%20Stockholm%202021,176269973
Sticker%20%7C%20Lucky%20%7C%20Berlin%202019,176079734
AWP%20%7C%20Exoskeleton%20(Well-Worn),176209379
StatTrak%E2%84%A2%20Glock-18%20%7C%20Winterized%20(Factory%20New),176321315
Sticker%20%7C%20KRIMZ%20%7C%20Rio%202022,176339718
Sticker%20%7C%20To%20B%20or%20not%20to%20B,8988698
G3SG1%20%7C%20Jungle%20Dashed%20(Factory%20New),2385809
Sticker%20%7C%20KRIMZ%20%7C%20Rio%202022,176339718
Sticker%20%7C%20To%20B%20or%20not%20to%20B,8988698
SG%20553%20%7C%20Night%20Camo%20(Factory%20New),176504442
Nova%20%7C%20Koi%20(Minimal%20Wear),14962947
MAC-10%20%7C%20Strats%20(Minimal%20Wear),176262995
G3SG1%20%7C%20Scavenger%20(Minimal%20Wear),176024749
MP9%20%7C%20Nexus%20(Factory%20New),176506358
MAG-7%20%7C%20Copper%20Oxide%20(Battle-Scarred),176504783
Sticker%20%7C%20Aeldari%20Avatar,176137039
SSG%2008%20%7C%20Fever%20Dream%20(Factory%20New),176118322
SSG%2008%20%7C%20Fever%20Dream%20(Factory%20New),176118322
StatTrak%E2%84%A2%20Glock-18%20%7C%20Bunsen%20Burner%20(Minimal%20Wear),49359094
Copenhagen%202024%20Anubis%20Souvenir%20Package,176421553
StatTrak%E2%84%A2%20Glock-18%20%7C%20Sacrifice%20(Minimal%20Wear),176091832
MAC-10%20%7C%20Rangeen%20(Minimal%20Wear),67060972
StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Corinthian%20(Factory%20New),84444543
Sticker%20%7C%20ShahZaM%20%7C%20Berlin%202019,176079722
Sticker%20%7C%20Natus%20Vincere%20(Gold)%20%7C%202020%20RMR,176222800
PP-Bizon%20%7C%20Osiris%20(Factory%20New),14962918
Nova%20%7C%20Wood%20Fired%20(Factory%20New),176024763
MP9%20%7C%20Black%20Sand%20(Factory%20New),175966712
SSG%2008%20%7C%20Zeno%20(Battle-Scarred),176460659
Nova%20%7C%20Wood%20Fired%20(Factory%20New),176024763
MAG-7%20%7C%20Copper%20Coated%20(Factory%20New),176369974
PP-Bizon%20%7C%20Osiris%20(Factory%20New),14962918
AK-47%20%7C%20Safety%20Net%20(Battle-Scarred),176012517
Souvenir%20MAG-7%20%7C%20Sand%20Dune%20(Battle-Scarred),17661985
StatTrak%E2%84%A2%20Tec-9%20%7C%20Snek-9%20(Field-Tested),175999999
AWP%20%7C%20Exoskeleton%20(Minimal%20Wear),176209298
Stockholm%202021%20Ancient%20Souvenir%20Package,176273438
StatTrak%E2%84%A2%20Tec-9%20%7C%20Snek-9%20(Field-Tested),175999999
Souvenir%20MAG-7%20%7C%20Sand%20Dune%20(Battle-Scarred),17661985
Sticker%20%7C%20Apeks%20(Holo)%20%7C%20Paris%202023,176371676
Sticker%20%7C%20Mister%20Chief,176099149
Souvenir%20Desert%20Eagle%20%7C%20Urban%20DDPAT%20(Battle-Scarred),17725006
Sticker%20%7C%20rain%20(Glitter)%20%7C%20Antwerp%202022,176312476
StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Banana%20Cannon%20(Well-Worn),176358878
Souvenir%20P250%20%7C%20Black%20%26%20Tan%20(Factory%20New),176271533
Galil%20AR%20%7C%20Blue%20Titanium%20(Factory%20New),3440922
MP9%20%7C%20Pine%20(Minimal%20Wear),176504517
StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Banana%20Cannon%20(Well-Worn),176358878
MP9%20%7C%20Pine%20(Minimal%20Wear),176504517
Galil%20AR%20%7C%20Blue%20Titanium%20(Factory%20New),3440922
Sticker%20%7C%20rain%20(Glitter)%20%7C%20Antwerp%202022,176312476
Sealed%20Graffiti%20%7C%208-Ball%20(Brick%20Red),171088921
Sticker%20%7C%20kinqie%20%7C%20Berlin%202019,176079703
Sticker%20%7C%20svyat%20%7C%20Berlin%202019,176079905
Negev%20%7C%20Desert-Strike%20(Minimal%20Wear),14962932
StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Violent%20Daimyo%20(Battle-Scarred),156113435
StatTrak%E2%84%A2%20SG%20553%20%7C%20Aloha%20(Well-Worn),175967095
P2000%20%7C%20Royal%20Baroque%20(Field-Tested),176504575
Negev%20%7C%20Desert-Strike%20(Minimal%20Wear),14962932
XM1014%20%7C%20Teclu%20Burner%20(Field-Tested),84444480
StatTrak%E2%84%A2%20SG%20553%20%7C%20Aloha%20(Well-Worn),175967095
Souvenir%20Dual%20Berettas%20%7C%20Drift%20Wood%20(Well-Worn),176271220
Sticker%20%7C%20REZ%20(Glitter)%20%7C%20Antwerp%202022,176312334
Sticker%20%7C%20VINI%20(Glitter)%20%7C%20Shanghai%202024,176475367
Sticker%20%7C%20HEN1%20(Glitter)%20%7C%20Copenhagen%202024,176420829
Sticker%20%7C%20yuurih%20%7C%20Berlin%202019,176079764
Sealed%20Graffiti%20%7C%20QQ%20(Violent%20Violet),171085344
StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Bone%20Forged%20(Battle-Scarred),176118365
SCAR-20%20%7C%20Powercore%20(Well-Worn),165027677
P2000%20%7C%20Oceanic%20(Well-Worn),149869035
MP5-SD%20%7C%20Gauss%20(Well-Worn),176042546
SSG%2008%20%7C%20Green%20Ceramic%20(Factory%20New),176504379
USP-S%20%7C%20Printstream%20(Field-Tested),176321230
MAC-10%20%7C%20Bronzer%20(Factory%20New),176504505
AWP%20%7C%20POP%20AWP%20(Field-Tested),176262624
StatTrak%E2%84%A2%20MP7%20%7C%20Just%20Smile%20(Well-Worn),176414140
Sticker%20%7C%20Salty%20(Holo),176358761
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20(Gold)%20%7C%20Rio%202022,176339687
MAC-10%20%7C%20Acid%20Hex%20(Factory%20New),176504554
MAC-10%20%7C%20Classic%20Crate%20(Well-Worn),176091811
MAC-10%20%7C%20Rangeen%20(Field-Tested),67060980
Dual%20Berettas%20%7C%20Shred%20(Well-Worn),175999957
Tec-9%20%7C%20Raw%20Ceramic%20(Factory%20New),176504588
Galil%20AR%20%7C%20Chromatic%20Aberration%20(Minimal%20Wear),176241041
StatTrak%E2%84%A2%20SG%20553%20%7C%20Aerial%20(Factory%20New),156113499
Sticker%20%7C%20BIG%20(Gold)%20%7C%20Rio%202022,176339636
Sticker%20%7C%20nexa%20(Glitter)%20%7C%20Rio%202022,176339832
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Statics%20(Battle-Scarred),176460716
MAC-10%20%7C%20Classic%20Crate%20(Well-Worn),176091811
MAC-10%20%7C%20Classic%20Crate%20(Minimal%20Wear),176091787
Dual%20Berettas%20%7C%20Shred%20(Well-Worn),175999957
Sticker%20%7C%20BIG%20(Gold)%20%7C%20Rio%202022,176339636
Sticker%20%7C%20nexa%20(Glitter)%20%7C%20Rio%202022,176339832
Sticker%20%7C%20s1mple%20%7C%20Berlin%202019,176079666
Sticker%20%7C%20nicoodoz%20%7C%20Rio%202022,176339667
MAC-10%20%7C%20Pipe%20Down%20(Minimal%20Wear),176024832
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Dezastre%20(Factory%20New),176414168
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Dezastre%20(Factory%20New),176414168
UMP-45%20%7C%20Neo-Noir%20(Minimal%20Wear),176460755
AUG%20%7C%20Ricochet%20(Factory%20New),84444505
MAC-10%20%7C%20Pipe%20Down%20(Minimal%20Wear),176024832
M4A1-S%20%7C%20Player%20Two%20(Battle-Scarred),176118446
Nova%20%7C%20Predator%20(Factory%20New),2387110
Sticker%20%7C%20VINI%20(Holo)%20%7C%20Copenhagen%202024,176420958
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20(Holo)%20%7C%20Antwerp%202022,176312238
Sticker%20%7C%20torzsi%20(Holo)%20%7C%20Shanghai%202024,176475076
Sticker%20%7C%20Baby%20Howl,176327077
Sticker%20%7C%20biguzera%20(Glitter)%20%7C%20Copenhagen%202024,176420867
FAMAS%20%7C%20Crypsis%20(Factory%20New),176042528
AWP%20%7C%20Sun%20in%20Leo%20(Field-Tested),49419447
XM1014%20%7C%20Gum%20Wall%20Camo%20(Factory%20New),176504653
P90%20%7C%20Wave%20Breaker%20(Well-Worn),176506197
SCAR-20%20%7C%20Green%20Marine%20(Field-Tested),67060966
P90%20%7C%20Off%20World%20(Factory%20New),176042503
Sawed-Off%20%7C%20Origami%20(Minimal%20Wear),40092024
StatTrak%E2%84%A2%20MAC-10%20%7C%20Allure%20(Minimal%20Wear),176185970
StatTrak%E2%84%A2%20SG%20553%20%7C%20Darkwing%20(Field-Tested),176118313
Stockholm%202021%20Legends%20Patch%20Pack,176272163
Sealed%20Graffiti%20%7C%20King%20Me%20(Monster%20Purple),171088947
Warhammer%2040%2C000%20Sticker%20Capsule,176137030
Glock-18%20%7C%20Shinobu%20(Well-Worn),176506157
StatTrak%E2%84%A2%20USP-S%20%7C%20Lead%20Conduit%20(Field-Tested),139654808
StatTrak%E2%84%A2%20Zeus%20x27%20%7C%20Tosai%20(Field-Tested),176506250
AWP%20%7C%20Fever%20Dream%20(Minimal%20Wear),175880386
AUG%20%7C%20Tom%20Cat%20(Well-Worn),176118414
StatTrak%E2%84%A2%20M4A1-S%20%7C%20Night%20Terror%20(Well-Worn),176288685
Sticker%20%7C%20TeSeS%20%7C%20Stockholm%202021,176274607
Sticker%20%7C%20nin9%20(Glitter)%20%7C%20Antwerp%202022,176312292
Sticker%20%7C%20chelo%20(Glitter)%20%7C%20Shanghai%202024,176475313
Sticker%20%7C%20TeSeS%20%7C%20Stockholm%202021,176274607
Sealed%20Graffiti%20%7C%20Still%20Happy%20(Blood%20Red),171088920
Sealed%20Graffiti%20%7C%20King%20Me%20(Blood%20Red),171089040
CZ75-Auto%20%7C%20Copper%20Fiber%20(Minimal%20Wear),176506277
AUG%20%7C%20Amber%20Fade%20(Minimal%20Wear),176262629
P250%20%7C%20Verdigris%20(Factory%20New),176042514
StatTrak%E2%84%A2%20FAMAS%20%7C%20Rapid%20Eye%20Movement%20(Well-Worn),176288656
StatTrak%E2%84%A2%20P250%20%7C%20Ripple%20(Minimal%20Wear),175880336
Sticker%20%7C%20Snappi%20(Holo)%20%7C%20Paris%202023,176371897
Sticker%20%7C%20nafany%20(Glitter)%20%7C%20Antwerp%202022,176312076
Sticker%20%7C%20StarLadder%20(Holo)%20%7C%20Berlin%202019,176079715
Sticker%20%7C%209z%20Team%20(Glitter)%20%7C%20Rio%202022,176339610
PP-Bizon%20%7C%20Harvester%20(Well-Worn),156113432
MAC-10%20%7C%20Disco%20Tech%20(Battle-Scarred),176118364
SSG%2008%20%7C%20Abyss%20(Factory%20New),14962953
Souvenir%20R8%20Revolver%20%7C%20Nitro%20(Battle-Scarred),176005954
StatTrak%E2%84%A2%20Glock-18%20%7C%20Block-18%20(Factory%20New),176414192
Sticker%20%7C%20Vitality%20(Holo)%20%7C%20Antwerp%202022,176312320
Sticker%20%7C%20Vitality%20(Holo)%20%7C%20Antwerp%202022,176312320
Shanghai%202024%20Inferno%20Souvenir%20Package,176477762
StatTrak%E2%84%A2%20G3SG1%20%7C%20Orange%20Crash%20(Field-Tested),149869059
StatTrak%E2%84%A2%20UMP-45%20%7C%20Labyrinth%20(Factory%20New),14962910
StatTrak%E2%84%A2%20UMP-45%20%7C%20Labyrinth%20(Minimal%20Wear),14962939
AWP%20%7C%20Asiimov%20(Battle-Scarred),7178893
StatTrak%E2%84%A2%20UMP-45%20%7C%20Arctic%20Wolf%20(Field-Tested),175966898
Sticker%20%7C%20luken%20(Glitter)%20%7C%20Antwerp%202022,176312276
Sticker%20%7C%20fer%20(Glitter)%20%7C%20Antwerp%202022,176312201
StatTrak%E2%84%A2%20MP7%20%7C%20Cirrus%20(Minimal%20Wear),175854216
Sticker%20%7C%20b1t%20(Glitter)%20%7C%20Shanghai%202024,176474925
StatTrak%E2%84%A2%20UMP-45%20%7C%20Grand%20Prix%20(Field-Tested),40092052
MAC-10%20%7C%20Carnivore%20(Battle-Scarred),156113423
Souvenir%20CZ75-Auto%20%7C%20Nitro%20(Field-Tested),17680858
StatTrak%E2%84%A2%20AWP%20%7C%20Worm%20God%20(Factory%20New),40092000
StatTrak%E2%84%A2%20FAMAS%20%7C%20Meow%2036%20(Factory%20New),176321343
AUG%20%7C%20Chameleon%20(Field-Tested),7178692
Nova%20%7C%20Rising%20Sun%20(Well-Worn),176506182
Patch%20%7C%20Metal%20Gold%20Nova%20I,176209400
AK-47%20%7C%20Frontside%20Misty%20(Minimal%20Wear),67064066
MAG-7%20%7C%20Core%20Breach%20(Well-Worn),176012525
AK-47%20%7C%20Frontside%20Misty%20(Minimal%20Wear),67064066
SCAR-20%20%7C%20Enforcer%20(Well-Worn),176118361
M4A1-S%20%7C%20Black%20Lotus%20(Battle-Scarred),176414150
Souvenir%20Tec-9%20%7C%20Blast%20From%20the%20Past%20(Field-Tested),176271387
MP7%20%7C%20Akoben%20(Minimal%20Wear),175880309
Sealed%20Graffiti%20%7C%20Denied%20(Desert%20Amber),176097259
P90%20%7C%20Mustard%20Gas%20(Factory%20New),176504501
Sticker%20%7C%20AZR%20%7C%20Berlin%202019,176079705
Sticker%20%7C%20Heroic%20(Gold)%20%7C%202020%20RMR,176222752
Sticker%20%7C%20s1mple%20%7C%20Rio%202022,176339527
Sticker%20%7C%20paiN%20Gaming%20(Holo)%20%7C%20Paris%202023,176371797
CZ75-Auto%20%7C%20Silver%20(Factory%20New),176209219
Zeus%20x27%20%7C%20Olympus%20(Battle-Scarred),176414160
Souvenir%20SSG%2008%20%7C%20Azure%20Glyph%20(Battle-Scarred),176372881
Sticker%20%7C%20dupreeh%20%7C%20Berlin%202019,176079728
Crasswater%20The%20Forgotten%20%7C%20Guerrilla%20Warfare,176262887
FAMAS%20%7C%20Crypsis%20(Battle-Scarred),176042579
AUG%20%7C%20Amber%20Slipstream%20(Factory%20New),175999906
P90%20%7C%20Elite%20Build%20(Factory%20New),49359105
CZ75-Auto%20%7C%20Silver%20(Factory%20New),176209219
Zeus%20x27%20%7C%20Olympus%20(Battle-Scarred),176414160
Souvenir%20SSG%2008%20%7C%20Azure%20Glyph%20(Battle-Scarred),176372881
Sticker%20%7C%20dupreeh%20%7C%20Berlin%202019,176079728
Sticker%20%7C%20Camper,175966754
